"";"Num_Acc";"catr";"circ";"nbv";"vosp";"prof";"plan";"surf";"infra";"situ";"vma"
"349";"202100000349";"4";"3";"6";"1";"2";"1";"1";NA;"5";"50"
"350";"202100000350";"7";"3";"6";"0";"1";"1";"1";"0";"1";"70"
"351";"202100000351";"4";"2";"3";"3";"2";"1";"1";"0";"1";"50"
"352";"202100000352";"4";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"353";"202100000353";"3";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"354";"202100000354";"3";"3";"2";"3";"2";"1";"1";"9";"1";"50"
"355";"202100000355";"9";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"356";"202100000356";"4";"1";"1";"0";"1";"3";"1";"0";"1";"50"
"357";"202100000357";"3";"2";"2";"0";"1";"3";"1";"0";"1";"70"
"358";"202100000358";"4";"2";"0";"0";"1";"1";"1";"0";"1";"50"
"359";"202100000359";"4";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"360";"202100000360";"4";"3";"1";"0";"1";"2";"1";"5";"4";"30"
"361";"202100000361";"6";NA;"0";"0";"1";"1";"1";"9";"1";"50"
"362";"202100000362";"7";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"363";"202100000363";"4";"2";"1";"0";"1";"3";"1";"0";"4";"30"
"364";"202100000364";"7";"1";"2";"0";"3";"1";"1";"0";"1";"90"
"365";"202100000365";"7";"2";"2";"0";"1";"1";"1";"8";"1";"50"
"366";"202100000366";"7";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"367";"202100000367";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"368";"202100000368";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"369";"202100000369";"3";"2";"2";"0";"2";"1";"2";"0";"1";"50"
"370";"202100000370";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"371";"202100000371";"3";"1";"2";NA;"1";"2";"1";NA;"1";"50"
"372";"202100000372";"7";"2";"2";"0";"2";"3";"1";"0";"1";"50"
"373";"202100000373";"4";"2";NA;NA;"1";"1";"1";"0";"1";NA
"374";"202100000374";"4";"2";NA;NA;"1";NA;NA;"4";NA;"50"
"375";"202100000375";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"376";"202100000376";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"377";"202100000377";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"378";"202100000378";"3";"3";"2";"0";"1";"1";"1";"0";"1";"30"
"379";"202100000379";"3";"3";"4";"0";"2";"1";"1";"0";"1";"50"
"380";"202100000380";"3";"2";"2";NA;"1";"1";"1";"0";"1";"80"
"381";"202100000381";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"382";"202100000382";"1";"3";"4";NA;"1";"1";"1";"0";"1";"110"
"383";"202100000383";"4";"2";"2";"0";"2";"2";"1";"0";"4";"50"
"384";"202100000384";"1";"1";"2";"0";"1";"4";"1";"3";"1";"30"
"385";"202100000385";"3";"2";"2";"0";"1";"1";"1";"5";"1";"30"
"386";"202100000386";"4";"2";"2";NA;"1";"3";"1";"0";"1";"70"
"387";"202100000387";"4";"2";"2";"0";"1";"2";"1";"0";"1";"30"
"388";"202100000388";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"389";"202100000389";"4";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"390";"202100000390";"4";"2";"4";"1";"1";"1";"1";"0";"1";"50"
"391";"202100000391";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"392";"202100000392";"4";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"393";"202100000393";"4";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"394";"202100000394";"2";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"395";"202100000395";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"396";"202100000396";"3";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"397";"202100000397";"4";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"398";"202100000398";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"399";"202100000399";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"400";"202100000400";"4";"2";"2";"0";"2";"2";"1";"0";"1";"50"
"401";"202100000401";"7";"1";"3";"0";"2";"1";"1";"3";"1";"110"
"402";"202100000402";"7";"2";"3";"0";"2";"1";"1";"0";"1";"80"
"403";"202100000403";"7";"1";"0";"0";"1";"1";"1";"0";"1";"50"
"404";"202100000404";"7";"2";"2";"0";"2";"2";"1";"0";"1";"50"
"405";"202100000405";"6";"1";"1";"0";"2";"1";"1";"0";"1";"15"
"406";"202100000406";"7";"2";"1";"0";"2";"4";"1";"9";"1";"50"
"407";"202100000407";"7";"1";"2";"0";"2";"1";"2";"5";"1";"50"
"408";"202100000408";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"409";"202100000409";"7";"2";"2";"0";"1";"1";"1";"0";"4";"50"
"410";"202100000410";"3";"2";"2";"0";"1";"1";"1";"4";"6";"50"
"411";"202100000411";"3";"2";NA;NA;"1";"1";"1";"4";"1";NA
"412";"202100000412";"4";"2";"2";"0";"1";"1";"1";"4";"8";"30"
"413";"202100000413";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"414";"202100000414";"4";"2";"6";"0";"1";"1";"1";"0";"1";"50"
"415";"202100000415";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"416";"202100000416";"4";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"417";"202100000417";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"418";"202100000418";"2";"1";"2";"0";"1";"1";"2";"0";"1";"90"
"419";"202100000419";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"420";"202100000420";"4";"3";"2";"3";"1";"1";"1";"4";"6";"25"
"421";"202100000421";"1";"3";"4";"0";"1";"1";"1";"0";"1";"130"
"422";"202100000422";"1";"3";"3";"0";"1";"1";"9";"0";"8";"130"
"423";"202100000423";"4";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"424";"202100000424";"4";"2";"2";"0";"2";"3";"1";"1";"1";"50"
"425";"202100000425";"4";"3";"2";"2";"1";"1";"1";"0";"1";"50"
"426";"202100000426";"4";"1";"4";"0";"1";"1";"1";"0";"1";"50"
"427";"202100000427";"4";"2";"1";"0";"1";"1";"1";"0";"1";"30"
"428";"202100000428";"4";"1";"2";"0";"1";"1";"2";"0";"1";"50"
"429";"202100000429";"3";"2";"1";"0";"1";"1";"1";"0";"1";"90"
"430";"202100000430";"4";"1";"4";"0";"1";"1";"1";"9";"1";"50"
"431";"202100000431";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"432";"202100000432";"3";"2";"2";"0";"1";"1";"1";"0";"1";"90"
"433";"202100000433";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"434";"202100000434";"1";"3";"4";"0";"2";"1";"1";"0";"1";"130"
"435";"202100000435";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"436";"202100000436";"2";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"437";"202100000437";"7";"2";"2";"0";"1";"3";"1";"2";"1";"50"
"438";"202100000438";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"439";"202100000439";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"440";"202100000440";"7";"1";"1";"0";"1";"1";"1";"5";"8";"50"
"441";"202100000441";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"442";"202100000442";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"443";"202100000443";"4";"1";"0";"0";"2";"2";"2";"0";"1";"50"
"444";"202100000444";"3";"2";"2";"0";"2";"2";"1";"0";"1";"80"
"445";"202100000445";"4";NA;"2";"0";"1";"2";"1";"0";"3";"30"
"446";"202100000446";"3";"2";"2";"0";"3";"3";"2";"0";"3";"80"
"447";"202100000447";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"448";"202100000448";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"449";"202100000449";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"450";"202100000450";"4";"2";"2";"0";"1";"2";"2";"0";"8";"50"
"451";"202100000451";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"452";"202100000452";"3";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"453";"202100000453";"1";"1";"3";"0";"2";"3";"2";"0";"1";"90"
"454";"202100000454";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"455";"202100000455";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"456";"202100000456";"4";"2";"4";"0";"1";"1";"1";"2";"1";"50"
"457";"202100000457";"4";"2";"2";"1";"1";"1";"2";"6";"1";"50"
"458";"202100000458";"4";NA;"2";"0";"2";"1";"1";"0";"8";"30"
"459";"202100000459";"4";"2";"4";"0";"1";"1";"1";"5";"1";"50"
"460";"202100000460";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"461";"202100000461";"3";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"462";"202100000462";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"463";"202100000463";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"464";"202100000464";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"465";"202100000465";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"466";"202100000466";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"467";"202100000467";"3";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"468";"202100000468";"3";"2";"2";"0";"1";"1";"1";"3";"1";"50"
"469";"202100000469";"4";"2";"2";"2";"1";"1";"1";"0";"1";"50"
"470";"202100000470";"4";"1";"1";"0";"1";"3";"1";"0";"1";"50"
"471";"202100000471";"6";NA;NA;"0";"1";"1";"2";"0";"1";"10"
"472";"202100000472";"4";"2";"5";"0";"1";"1";"1";"0";"1";"30"
"473";"202100000473";"4";"2";"2";"2";"1";"1";"1";"0";"1";"50"
"474";"202100000474";"3";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"475";"202100000475";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"476";"202100000476";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"477";"202100000477";"4";"2";"3";"0";"1";"1";"1";"5";"1";"50"
"478";"202100000478";"3";"1";"2";"0";"1";"2";"1";"5";"1";"50"
"479";"202100000479";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"480";"202100000480";"4";"2";"3";"0";"1";"1";"1";"5";"1";"50"
"481";"202100000481";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"482";"202100000482";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"483";"202100000483";"3";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"484";"202100000484";"9";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"485";"202100000485";"1";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"486";"202100000486";"3";"3";"2";"0";"4";"1";"1";"0";"1";"50"
"487";"202100000487";"3";"2";"1";"0";"1";"1";"1";"9";"1";"50"
"488";"202100000488";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"489";"202100000489";"3";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"490";"202100000490";"9";"2";"1";"0";"1";"1";"2";"0";"1";"50"
"491";"202100000491";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"492";"202100000492";"4";"3";"3";"3";"1";"1";"1";"0";"1";"50"
"493";"202100000493";"4";"2";"2";"3";"1";"1";"1";"0";"1";"50"
"494";"202100000494";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"495";"202100000495";"4";"3";"5";"0";"1";"1";"1";"0";"1";"50"
"496";"202100000496";"9";NA;"0";"0";"1";"1";"1";"4";"6";"1"
"497";"202100000497";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"498";"202100000498";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"499";"202100000499";"4";"2";"2";"0";"1";"1";"2";"9";"1";"50"
"500";"202100000500";"3";"2";"2";"0";"1";"1";"2";"9";"1";"50"
"501";"202100000501";"3";"2";"1";"0";"1";"3";"1";"9";"1";"30"
"502";"202100000502";"3";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"503";"202100000503";"4";"2";"2";"0";"2";"3";"1";"0";"1";"50"
"504";"202100000504";"3";"2";"2";"0";"2";"1";"2";"0";"1";"50"
"505";"202100000505";"4";"1";"1";"0";"1";"1";"2";"0";"1";"30"
"506";"202100000506";"4";"2";"3";"0";"2";"1";"1";"0";"1";"50"
"507";"202100000507";"3";"2";"2";"0";"2";"1";"1";"0";"1";"80"
"508";"202100000508";"4";"1";"1";"0";"2";"1";"1";"0";"1";"50"
"509";"202100000509";"4";"2";"2";"0";"1";"1";"2";"5";"1";"50"
"510";"202100000510";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"511";"202100000511";"4";"1";"2";"0";"1";"2";"1";"0";"1";"50"
"512";"202100000512";"4";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"513";"202100000513";"7";"2";"2";"0";"4";"2";"1";"0";"3";"50"
"514";"202100000514";"4";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"515";"202100000515";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"516";"202100000516";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"517";"202100000517";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"518";"202100000518";"4";"1";"2";"0";"1";"2";"1";"0";"1";"30"
"519";"202100000519";"2";"2";"2";"0";"1";"1";"1";"6";"1";"50"
"520";"202100000520";"3";"4";"3";"0";"2";"1";"1";"0";"1";"50"
"521";"202100000521";"4";"2";"4";"0";"1";"3";"2";"0";"1";"50"
"522";"202100000522";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"523";"202100000523";"2";"1";"2";"0";"2";"3";"2";"3";"3";"70"
"524";"202100000524";"4";"2";"2";"0";"1";"2";"2";"0";"3";"70"
"525";"202100000525";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"526";"202100000526";"7";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"527";"202100000527";"4";"2";"3";"0";"1";"1";"2";"0";"1";"30"
"528";"202100000528";"4";"3";"6";"3";"1";"1";"1";NA;"6";"30"
"529";"202100000529";"4";"3";"6";"0";"1";"1";"1";NA;"6";"30"
"530";"202100000530";"3";"2";"3";"0";"1";"1";"1";"5";"1";"50"
"531";"202100000531";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"532";"202100000532";"4";"2";"2";"1";"1";"1";"1";"0";"1";"30"
"533";"202100000533";"4";"1";"3";"3";"1";"1";"1";"0";"1";"50"
"534";"202100000534";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"535";"202100000535";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"536";"202100000536";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"537";"202100000537";"3";NA;"4";"0";"1";"1";"1";"0";"1";"90"
"538";"202100000538";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"539";"202100000539";"4";"2";"2";"0";"1";"3";"1";"0";"4";"50"
"540";"202100000540";"4";"2";"2";"0";"1";"2";"1";"9";"1";"50"
"541";"202100000541";"1";"1";"3";"0";"1";"2";"1";"2";"1";"90"
"542";"202100000542";"1";"1";"2";"0";"2";"1";"1";"3";"1";"50"
"543";"202100000543";"4";"2";"6";"3";"1";"1";"1";"0";"1";"50"
"544";"202100000544";"4";"1";"2";"0";"1";"1";"1";"0";"1";"30"
"545";"202100000545";"3";"2";"2";"0";"2";"1";"9";"9";"1";"90"
"546";"202100000546";"3";"2";"2";"0";"1";"2";"1";"0";"1";"90"
"547";"202100000547";"4";"2";"2";"0";"1";"1";"1";"0";"1";NA
"548";"202100000548";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"549";"202100000549";"1";"3";"3";"0";"1";"1";"1";"0";"1";"70"
"550";"202100000550";"4";"2";NA;NA;"1";"1";"1";NA;"6";NA
"551";"202100000551";"4";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"552";"202100000552";"3";"3";"4";"2";"1";"1";"1";"0";"1";"50"
"553";"202100000553";"3";"3";"3";"0";"1";"1";"1";"0";"1";"50"
"554";"202100000554";"4";"2";"2";"0";"2";"3";"1";"0";"4";"50"
"555";"202100000555";"4";"1";"3";"1";"1";"1";"1";"0";"1";"50"
"556";"202100000556";"3";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"557";"202100000557";"3";"1";"0";"0";"2";"1";"1";"3";"3";"50"
"558";"202100000558";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"559";"202100000559";"3";"1";"2";"0";"1";"2";"1";"0";"1";"50"
"560";"202100000560";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"561";"202100000561";"4";"1";"1";"2";"2";"1";"1";"0";"5";"30"
"562";"202100000562";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"563";"202100000563";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"564";"202100000564";"4";"1";"2";"0";"1";"2";"1";"0";"1";"30"
"565";"202100000565";"4";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"566";"202100000566";"4";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"567";"202100000567";"4";"2";"4";"0";"1";"2";"1";"0";"1";"50"
"568";"202100000568";"4";"1";"1";"0";"1";"1";"9";"0";"1";"50"
"569";"202100000569";"7";"2";"3";"3";"1";"1";"1";"0";"8";"50"
"570";"202100000570";"7";"3";"3";"0";"1";"1";"1";"0";"1";"50"
"571";"202100000571";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"572";"202100000572";"4";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"573";"202100000573";"7";"2";"2";"0";"1";"1";"9";"8";"1";"50"
"574";"202100000574";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"575";"202100000575";"4";"2";"2";"0";"1";"3";"1";"0";"1";"50"
"576";"202100000576";"3";"3";"3";"3";"1";"3";"1";"0";"1";"110"
"577";"202100000577";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"578";"202100000578";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"579";"202100000579";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"580";"202100000580";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"581";"202100000581";"3";"2";"2";"0";"1";"1";"2";"0";"1";"30"
"582";"202100000582";"1";"3";"5";"0";"1";"1";"1";"0";"1";"130"
"583";"202100000583";"2";"3";"4";"3";"2";"1";"1";"0";"2";"90"
"584";"202100000584";"4";"3";"4";"3";"1";"1";"2";"0";"1";"50"
"585";"202100000585";"3";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"586";"202100000586";"3";"1";"2";"0";"1";"1";"1";"0";"1";"70"
"587";"202100000587";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"588";"202100000588";"3";"4";"3";"0";"1";"1";"1";"0";"1";"70"
"589";"202100000589";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"590";"202100000590";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"591";"202100000591";"6";NA;NA;"0";"1";"1";"2";"0";"1";"10"
"592";"202100000592";"4";"2";"2";"0";"1";"2";"1";"6";"1";"30"
"593";"202100000593";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"594";"202100000594";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"595";"202100000595";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"596";"202100000596";"4";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"597";"202100000597";"4";"2";"2";"2";"1";"1";"1";NA;"1";"50"
"598";"202100000598";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"599";"202100000599";"4";"2";"2";"0";"4";"2";"1";"9";"1";"50"
"600";"202100000600";"3";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"601";"202100000601";"3";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"602";"202100000602";"4";"2";"2";"0";"4";"1";"4";"0";"8";NA
"603";"202100000603";"3";"3";"2";"0";"1";"1";"1";"0";"4";"50"
"604";"202100000604";"4";"3";"2";"0";"1";"2";"1";"9";"1";"50"
"605";"202100000605";"1";"3";"4";NA;"1";"3";"1";"3";"1";NA
"606";"202100000606";"7";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"607";"202100000607";"4";"3";"2";"2";"1";"1";"1";"0";"1";"30"
"608";"202100000608";"4";"2";"2";"0";"1";"3";"1";"0";"1";"50"
"609";"202100000609";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"610";"202100000610";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"611";"202100000611";"4";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"612";"202100000612";"3";"2";"2";"0";"2";"1";"2";"0";"1";"80"
"613";"202100000613";"3";"2";"2";"0";"1";"4";"1";"0";"1";"70"
"614";"202100000614";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"615";"202100000615";"2";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"616";"202100000616";"4";"2";"2";"0";"2";"3";"1";"0";"1";"30"
"617";"202100000617";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"618";"202100000618";"4";"2";"2";"0";"1";"1";"9";"0";"1";"50"
"619";"202100000619";"3";"3";"2";"0";"1";"1";"1";"5";"1";"50"
"620";"202100000620";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"621";"202100000621";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"622";"202100000622";"4";"2";"2";"2";"1";"1";"2";"5";"1";"50"
"623";"202100000623";"1";"3";"4";"0";"1";"1";"2";"0";"1";"130"
"624";"202100000624";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"625";"202100000625";"3";"3";"0";"0";"1";"1";"2";"5";"1";"50"
"626";"202100000626";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"627";"202100000627";"3";"2";"2";"0";"2";"4";"2";"0";"1";"70"
"628";"202100000628";"4";"2";"3";NA;"1";"1";"1";"4";"8";"50"
"629";"202100000629";"4";"3";"2";"0";"1";"1";"2";"0";"1";"30"
"630";"202100000630";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"631";"202100000631";"7";"3";"2";"0";"2";"1";"1";"0";"1";"80"
"632";"202100000632";"7";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"633";"202100000633";"2";"3";"2";"0";"1";"1";"1";"9";"1";"80"
"634";"202100000634";"3";"2";"0";"0";"1";"1";"1";"0";"1";"50"
"635";"202100000635";"3";"2";"2";"0";"1";"3";"7";"0";"1";"90"
"636";"202100000636";"3";"2";"2";"0";"1";"1";"1";"6";"1";"50"
"637";"202100000637";"3";NA;"2";"0";"1";"3";"1";"0";"3";"50"
"638";"202100000638";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"639";"202100000639";"3";"2";"0";"0";"1";"1";"1";"0";"1";"50"
"640";"202100000640";"3";"1";"0";"0";"1";"1";"1";"0";"1";"50"
"641";"202100000641";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"642";"202100000642";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"643";"202100000643";"3";"2";"2";"0";"2";"2";"2";"0";"3";"80"
"644";"202100000644";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"645";"202100000645";"6";NA;NA;"0";"1";"1";"1";"0";"1";"50"
"646";"202100000646";"1";NA;"2";"0";"1";"2";"2";"0";"1";"110"
"647";"202100000647";"7";NA;"1";"0";"1";"3";"2";"9";"8";"50"
"648";"202100000648";"1";NA;"6";"0";"1";"1";"2";"0";"1";"130"
"649";"202100000649";"7";NA;"4";"0";"1";"1";"2";"0";"1";"90"
"650";"202100000650";"4";"1";"1";"0";"1";"1";"1";"6";"1";"30"
"651";"202100000651";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"652";"202100000652";"3";"4";"3";"0";"1";"1";"1";"0";"1";"50"
"653";"202100000653";"4";"2";NA;"0";"1";"2";"1";"0";"4";NA
"654";"202100000654";"3";"2";"2";"0";"1";"1";"2";"2";"1";"50"
"655";"202100000655";"3";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"656";"202100000656";"3";"1";"2";"0";"1";"2";"1";"0";"1";"90"
"657";"202100000657";"3";"2";"2";"0";"1";"1";"1";"9";"6";"30"
"658";"202100000658";"4";"2";"2";"0";"1";"1";"2";"5";"1";"30"
"659";"202100000659";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"660";"202100000660";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"661";"202100000661";"1";"3";"3";"0";"1";"1";"2";"0";"1";"130"
"662";"202100000662";"3";"2";"2";"0";"1";"1";"1";"0";"1";NA
"663";"202100000663";"3";"2";"2";"0";"1";"1";"7";"0";"3";"80"
"664";"202100000664";"1";"3";"4";"0";"1";"1";"2";"9";"1";"130"
"665";"202100000665";"1";"3";"4";"0";"1";"3";"1";"0";"1";"130"
"666";"202100000666";"2";"2";"2";"0";"1";"3";"2";"0";"1";"110"
"667";"202100000667";"2";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"668";"202100000668";"3";NA;"2";"0";"2";"2";"1";"0";"1";"70"
"669";"202100000669";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"670";"202100000670";"3";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"671";"202100000671";"3";"2";"3";"2";"1";"1";"1";"0";"1";"80"
"672";"202100000672";"1";"1";"3";"0";"1";"1";"1";"0";"1";"110"
"673";"202100000673";"4";"1";"0";"0";"1";"1";"1";"0";"1";"50"
"674";"202100000674";"7";"2";"5";"1";"2";"2";"1";"0";"1";"80"
"675";"202100000675";"9";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"676";"202100000676";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"677";"202100000677";"7";"1";"2";"0";"3";"1";"1";"3";"1";"90"
"678";"202100000678";"7";"2";"5";"3";"1";"1";"1";"0";"1";"50"
"679";"202100000679";"7";"2";"2";"0";"1";"1";"1";"0";"1";"90"
"680";"202100000680";"7";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"681";"202100000681";"4";"2";"5";"0";"1";"1";"1";"0";"1";"50"
"682";"202100000682";"7";NA;"2";"0";"1";"1";"1";"0";"1";"70"
"683";"202100000683";"4";"2";"2";"0";"1";"1";"1";"0";"4";"50"
"684";"202100000684";"4";"1";"3";"3";"1";"1";"1";"0";"1";"50"
"685";"202100000685";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"686";"202100000686";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"687";"202100000687";"9";"1";"4";"3";"1";"3";"1";"0";"1";"50"
"688";"202100000688";"7";"1";"2";"0";"2";"2";"1";"0";"1";"110"
"689";"202100000689";"7";NA;"1";"0";"1";"3";"1";"0";"1";"50"
"690";"202100000690";"2";"2";"2";"0";"2";"2";"2";"0";"1";"80"
"691";"202100000691";"7";"2";"2";"0";"1";"4";"2";"0";"3";"80"
"692";"202100000692";"4";"2";"2";"0";"1";"1";"2";"0";"1";"30"
"693";"202100000693";"3";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"694";"202100000694";"7";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"695";"202100000695";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"696";"202100000696";"7";"2";"2";"0";"2";"1";"1";"0";"1";"50"
