"Num_Acc";"circ";"nbv";"vma";"surf_gr";"prof_gr";"plan_gr";"infrastructure"
"202100000420";"3";2;25;"normale";"plat";"rectiligne";"oui"
"202100000421";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100000422";"3";3;130;"risquée";"plat";"rectiligne";"non"
"202100000423";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000424";"2";2;50;"normale";"pente/cote";"courbe";"oui"
"202100000425";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100000426";"1";4;50;"normale";"plat";"rectiligne";"non"
"202100000427";"2";1;30;"normale";"plat";"rectiligne";"non"
"202100000428";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100000429";"2";1;90;"normale";"plat";"rectiligne";"non"
"202100000430";"1";4;50;"normale";"plat";"rectiligne";"oui"
"202100000431";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000432";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100000433";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000434";"3";4;130;"normale";"pente/cote";"rectiligne";"non"
"202100000435";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100000436";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100000437";"2";2;50;"normale";"plat";"courbe";"oui"
"202100000438";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000439";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000440";"1";1;50;"normale";"plat";"rectiligne";"oui"
"202100000441";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000442";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000443";"1";0;50;"risquée";"pente/cote";"courbe";"non"
"202100000444";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100000445";NA;2;30;"normale";"plat";"courbe";"non"
"202100000446";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000447";"2";2;80;"normale";"plat";"courbe";"non"
"202100000448";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100000449";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000450";"2";2;50;"risquée";"plat";"courbe";"non"
"202100000451";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000452";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100000453";"1";3;90;"risquée";"pente/cote";"courbe";"non"
"202100000454";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000455";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000456";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100000457";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000458";NA;2;30;"normale";"pente/cote";"rectiligne";"non"
"202100000459";"2";4;50;"normale";"plat";"rectiligne";"oui"
"202100000460";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100000461";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100000462";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000463";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000464";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000465";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000466";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000467";"2";2;50;"normale";"plat";"courbe";"non"
"202100000468";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000469";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000470";"1";1;50;"normale";"plat";"courbe";"non"
"202100000471";NA;NA;10;"risquée";"plat";"rectiligne";"non"
"202100000472";"2";5;30;"normale";"plat";"rectiligne";"non"
"202100000473";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000474";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000475";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000476";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000477";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100000478";"1";2;50;"normale";"plat";"courbe";"oui"
"202100000479";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000480";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100000481";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000482";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000483";"2";2;50;"normale";"plat";"courbe";"non"
"202100000484";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000485";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100000486";"3";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100000487";"2";1;50;"normale";"plat";"rectiligne";"oui"
"202100000488";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000489";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000490";"2";1;50;"risquée";"plat";"rectiligne";"non"
"202100000491";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000492";"3";3;50;"normale";"plat";"rectiligne";"non"
"202100000493";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000494";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000495";"3";5;50;"normale";"plat";"rectiligne";"non"
"202100000496";NA;0;NA;"normale";"plat";"rectiligne";"oui"
"202100000497";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000498";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000499";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000500";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000501";"2";1;30;"normale";"plat";"courbe";"oui"
"202100000502";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100000503";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100000504";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100000505";"1";1;30;"risquée";"plat";"rectiligne";"non"
"202100000506";"2";3;50;"normale";"pente/cote";"rectiligne";"non"
"202100000507";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100000508";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100000509";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000510";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000511";"1";2;50;"normale";"plat";"courbe";"non"
"202100000512";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000513";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100000514";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100000515";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000516";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000517";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100000518";"1";2;30;"normale";"plat";"courbe";"non"
"202100000519";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000520";"4";3;50;"normale";"pente/cote";"rectiligne";"non"
"202100000521";"2";4;50;"risquée";"plat";"courbe";"non"
"202100000522";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000523";"1";2;70;"risquée";"pente/cote";"courbe";"oui"
"202100000524";"2";2;70;"risquée";"plat";"courbe";"non"
"202100000525";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000526";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000527";"2";3;30;"risquée";"plat";"rectiligne";"non"
"202100000528";"3";6;30;"normale";"plat";"rectiligne";NA
"202100000529";"3";6;30;"normale";"plat";"rectiligne";NA
"202100000530";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100000531";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000532";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000533";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100000534";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000535";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000536";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000537";NA;4;90;"normale";"plat";"rectiligne";"non"
"202100000538";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000539";"2";2;50;"normale";"plat";"courbe";"non"
"202100000540";"2";2;50;"normale";"plat";"courbe";"oui"
"202100000541";"1";3;90;"normale";"plat";"courbe";"oui"
"202100000542";"1";2;50;"normale";"pente/cote";"rectiligne";"oui"
"202100000543";"2";6;50;"normale";"plat";"rectiligne";"non"
"202100000544";"1";2;30;"normale";"plat";"rectiligne";"non"
"202100000545";"2";2;90;"risquée";"pente/cote";"rectiligne";"oui"
"202100000546";"2";2;90;"normale";"plat";"courbe";"non"
"202100000547";"2";2;NA;"normale";"plat";"rectiligne";"non"
"202100000548";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000549";"3";3;70;"normale";"plat";"rectiligne";"non"
"202100000550";"2";NA;NA;"normale";"plat";"rectiligne";NA
"202100000551";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000552";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100000553";"3";3;50;"normale";"plat";"rectiligne";"non"
"202100000554";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100000555";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100000556";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000557";"1";0;50;"normale";"pente/cote";"rectiligne";"oui"
"202100000558";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000559";"1";2;50;"normale";"plat";"courbe";"non"
"202100000560";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000561";"1";1;30;"normale";"pente/cote";"rectiligne";"non"
"202100000562";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000563";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000564";"1";2;30;"normale";"plat";"courbe";"non"
"202100000565";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000566";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100000567";"2";4;50;"normale";"plat";"courbe";"non"
"202100000568";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100000569";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100000570";"3";3;50;"normale";"plat";"rectiligne";"non"
"202100000571";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000572";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100000573";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000574";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000575";"2";2;50;"normale";"plat";"courbe";"non"
"202100000576";"3";3;110;"normale";"plat";"courbe";"non"
"202100000577";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000578";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000579";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000580";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000581";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100000582";"3";5;130;"normale";"plat";"rectiligne";"non"
"202100000583";"3";4;90;"normale";"pente/cote";"rectiligne";"non"
"202100000584";"3";4;50;"risquée";"plat";"rectiligne";"non"
"202100000585";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000586";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100000587";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000588";"4";3;70;"normale";"plat";"rectiligne";"non"
"202100000589";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100000590";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000591";NA;NA;10;"risquée";"plat";"rectiligne";"non"
"202100000592";"2";2;30;"normale";"plat";"courbe";"oui"
"202100000593";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000594";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000595";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000596";"2";2;50;"normale";"plat";"courbe";"non"
"202100000597";"2";2;50;"normale";"plat";"rectiligne";NA
"202100000598";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000599";"2";2;50;"normale";"pente/cote";"courbe";"oui"
"202100000600";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000601";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000602";"2";2;NA;"risquée";"pente/cote";"rectiligne";"non"
"202100000603";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100000604";"3";2;50;"normale";"plat";"courbe";"oui"
"202100000605";"3";4;NA;"normale";"plat";"courbe";"oui"
"202100000606";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100000607";"3";2;30;"normale";"plat";"rectiligne";"non"
"202100000608";"2";2;50;"normale";"plat";"courbe";"non"
"202100000609";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000610";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000611";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100000612";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100000613";"2";2;70;"normale";"plat";"courbe";"non"
"202100000614";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000615";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100000616";"2";2;30;"normale";"pente/cote";"courbe";"non"
"202100000617";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000618";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000619";"3";2;50;"normale";"plat";"rectiligne";"oui"
"202100000620";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000621";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000622";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000623";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100000624";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000625";"3";0;50;"risquée";"plat";"rectiligne";"oui"
"202100000626";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000627";"2";2;70;"risquée";"pente/cote";"courbe";"non"
"202100000628";"2";3;50;"normale";"plat";"rectiligne";"oui"
"202100000629";"3";2;30;"risquée";"plat";"rectiligne";"non"
"202100000630";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000631";"3";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100000632";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000633";"3";2;80;"normale";"plat";"rectiligne";"oui"
"202100000634";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100000635";"2";2;90;"risquée";"plat";"courbe";"non"
"202100000636";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100000637";NA;2;50;"normale";"plat";"courbe";"non"
"202100000638";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000639";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100000640";"1";0;50;"normale";"plat";"rectiligne";"non"
"202100000641";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000642";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000643";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000644";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000645";NA;NA;50;"normale";"plat";"rectiligne";"non"
"202100000646";NA;2;110;"risquée";"plat";"courbe";"non"
"202100000647";NA;1;50;"risquée";"plat";"courbe";"oui"
"202100000648";NA;6;130;"risquée";"plat";"rectiligne";"non"
"202100000649";NA;4;90;"risquée";"plat";"rectiligne";"non"
"202100000650";"1";1;30;"normale";"plat";"rectiligne";"oui"
"202100000651";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000652";"4";3;50;"normale";"plat";"rectiligne";"non"
"202100000653";"2";NA;NA;"normale";"plat";"courbe";"non"
"202100000654";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100000655";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000656";"1";2;90;"normale";"plat";"courbe";"non"
"202100000657";"2";2;30;"normale";"plat";"rectiligne";"oui"
"202100000658";"2";2;30;"risquée";"plat";"rectiligne";"oui"
"202100000659";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000660";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000661";"3";3;130;"risquée";"plat";"rectiligne";"non"
"202100000662";"2";2;NA;"normale";"plat";"rectiligne";"non"
"202100000663";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100000664";"3";4;130;"risquée";"plat";"rectiligne";"oui"
"202100000665";"3";4;130;"normale";"plat";"courbe";"non"
"202100000666";"2";2;110;"risquée";"plat";"courbe";"non"
"202100000667";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100000668";NA;2;70;"normale";"pente/cote";"courbe";"non"
"202100000669";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000670";"2";2;50;"normale";"plat";"courbe";"non"
"202100000671";"2";3;80;"normale";"plat";"rectiligne";"non"
"202100000672";"1";3;110;"normale";"plat";"rectiligne";"non"
"202100000673";"1";0;50;"normale";"plat";"rectiligne";"non"
"202100000674";"2";5;80;"normale";"pente/cote";"courbe";"non"
"202100000675";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000676";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000677";"1";2;90;"normale";"pente/cote";"rectiligne";"oui"
"202100000678";"2";5;50;"normale";"plat";"rectiligne";"non"
"202100000679";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100000680";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100000681";"2";5;50;"normale";"plat";"rectiligne";"non"
"202100000682";NA;2;70;"normale";"plat";"rectiligne";"non"
"202100000683";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000684";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100000685";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000686";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000687";"1";4;50;"normale";"plat";"courbe";"non"
"202100000688";"1";2;110;"normale";"pente/cote";"courbe";"non"
"202100000689";NA;1;50;"normale";"plat";"courbe";"non"
"202100000690";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000691";"2";2;80;"risquée";"plat";"courbe";"non"
"202100000692";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100000693";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100000694";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100000695";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000696";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100000697";"3";5;50;"normale";"plat";"rectiligne";"oui"
"202100000698";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100000699";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000700";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000701";"2";2;70;"normale";"pente/cote";"courbe";"non"
"202100000702";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100000703";"2";1;30;"normale";"plat";"rectiligne";"oui"
"202100000704";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000705";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000706";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000707";"2";2;50;"normale";"plat";"courbe";"non"
"202100000708";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000709";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100000710";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000711";"2";2;80;"normale";"plat";"courbe";"oui"
"202100000712";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100000713";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000714";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100000715";"2";3;80;"risquée";"pente/cote";"rectiligne";"oui"
"202100000716";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000717";"2";2;80;"risquée";"plat";"courbe";"oui"
"202100000718";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000719";"3";3;130;"normale";"plat";"rectiligne";"non"
"202100000720";"1";1;70;"normale";"pente/cote";"courbe";"non"
"202100000721";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100000722";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100000723";"3";3;90;"normale";"plat";"courbe";"non"
"202100000724";"2";4;50;"normale";"plat";"courbe";"non"
"202100000725";NA;NA;20;"normale";"plat";"rectiligne";"oui"
"202100000726";"1";2;50;"risquée";"plat";"courbe";"non"
"202100000727";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100000728";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000729";"2";3;30;"risquée";"plat";"courbe";"non"
"202100000730";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000731";"4";0;90;"normale";"plat";"rectiligne";"non"
"202100000732";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100000733";"2";2;30;"normale";"pente/cote";"rectiligne";"non"
"202100000734";"2";2;50;"normale";"plat";"courbe";"non"
"202100000735";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100000736";NA;0;30;"normale";"plat";"rectiligne";"non"
"202100000737";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000738";NA;0;10;"normale";"plat";"rectiligne";"oui"
"202100000739";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100000740";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100000741";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100000742";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100000743";"3";1;30;"normale";"plat";"courbe";"non"
"202100000744";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100000745";"2";0;50;"risquée";"plat";"rectiligne";"non"
